,placeID,Rcuisine,userID,rating,food_rating,service_rating
653,132951,American,U1027,1,1,1
654,132951,American,U1086,1,1,1
655,132951,American,U1137,2,2,2
656,132951,American,U1114,0,0,0
657,132951,American,U1046,1,1,2
658,132951,American,U1128,0,0,0
659,132951,American,U1073,0,0,0
660,132951,American,U1013,2,2,2
661,132937,Bar,U1003,2,2,1
662,132937,Bar,U1027,1,1,1
663,132937,Bar,U1029,1,1,1
664,132937,Bar,U1086,2,0,1
665,132925,Mexican,U1138,1,2,1
666,132925,Mexican,U1027,1,1,1
667,132925,Mexican,U1090,2,2,2
668,132925,Mexican,U1128,0,0,0
669,132925,Mexican,U1002,1,1,2
670,132922,Cafeteria,U1138,2,2,2
671,132922,Cafeteria,U1003,2,2,2
672,132922,Cafeteria,U1029,1,1,1
673,132922,Cafeteria,U1086,2,1,2
674,132922,Cafeteria,U1090,2,2,2
675,132922,Cafeteria,U1006,2,1,2
676,132921,Bar,U1138,2,2,1
677,132921,Bar,U1013,2,2,1
678,132921,Bar,U1098,1,2,1
679,132921,Bar,U1033,2,1,1
680,132921,Bar,U1089,1,1,1
681,132921,Bar,U1027,1,1,1
682,132921,Bar,U1029,1,1,1
683,132921,Bar,U1086,1,1,1
684,132921,Bar,U1019,0,0,0
685,132921,Bar,U1061,1,2,1
686,132921,Bar,U1046,2,1,2
687,132921,Bar,U1112,1,0,0
688,132921,Bar,U1128,0,0,0
689,132921,Bar,U1097,2,2,1
690,132921,Bar,U1049,0,0,0
691,132921,Bar,U1002,2,1,1
692,132921,Bar,U1136,2,2,2
693,132885,Cafeteria,U1078,1,1,1
694,132885,Cafeteria,U1099,0,0,0
695,132885,Cafeteria,U1085,0,0,0
696,132885,Cafeteria,U1098,1,1,0
697,132885,Cafeteria,U1058,1,1,1
698,132875,Japanese,U1047,0,0,0
699,132875,Japanese,U1013,2,2,1
700,132875,Japanese,U1089,1,1,1
701,132875,Japanese,U1091,1,2,2
702,132875,Japanese,U1027,1,1,1
703,132875,Japanese,U1128,0,0,0
704,132875,Japanese,U1006,2,2,2
705,132875,Japanese,U1096,2,2,2
706,132872,American,U1095,1,2,2
707,132872,American,U1099,1,1,2
708,132872,American,U1128,0,0,0
709,132872,American,U1062,0,0,0
710,132872,American,U1032,1,1,1
711,132872,American,U1085,0,2,2
712,132872,American,U1109,1,1,1
713,132872,American,U1122,2,2,2
714,132872,American,U1089,1,1,1
715,132872,American,U1027,1,1,1
716,132872,American,U1114,1,1,1
717,132872,American,U1058,2,2,1
718,132870,Burgers,U1052,1,1,1
719,132870,Burgers,U1111,0,0,0
720,132870,Burgers,U1015,0,0,1
721,132870,Burgers,U1131,0,2,0
722,132870,Burgers,U1102,2,2,0
723,132869,Pizzeria,U1052,2,2,1
724,132869,Pizzeria,U1008,1,1,1
725,132869,Pizzeria,U1111,0,0,0
726,132869,Pizzeria,U1037,1,1,2
727,132869,Pizzeria,U1015,2,2,2
728,132869,Pizzeria,U1131,1,2,1
729,132866,Bakery,U1052,2,2,1
730,132866,Bakery,U1008,1,1,1
731,132866,Bakery,U1015,0,1,1
732,132866,Bakery,U1025,2,1,2
733,132866,Bakery,U1131,2,2,2
734,132866,Cafeteria,U1052,2,2,1
735,132866,Cafeteria,U1008,1,1,1
736,132866,Cafeteria,U1015,0,1,1
737,132866,Cafeteria,U1025,2,1,2
738,132866,Cafeteria,U1131,2,2,2
739,132862,International,U1038,2,2,2
740,132862,International,U1071,2,2,2
741,132862,International,U1084,2,2,2
742,132862,International,U1106,2,2,2
743,132862,International,U1009,2,1,2
744,132862,International,U1016,2,2,2
745,132862,International,U1098,1,2,2
746,132862,International,U1003,1,2,2
747,132862,International,U1029,1,1,1
748,132862,International,U1137,2,2,2
749,132862,International,U1090,2,2,2
750,132862,International,U1112,1,1,1
751,132862,International,U1057,1,0,0
752,132862,International,U1059,0,0,0
753,132862,International,U1073,0,0,0
754,132862,International,U1049,0,0,0
755,132862,International,U1002,2,2,2
756,132862,International,U1136,2,2,2
757,132861,Burgers,U1038,1,1,2
758,132861,Burgers,U1084,2,2,2
759,132861,Burgers,U1095,1,1,1
760,132861,Burgers,U1098,2,2,1
761,132861,Burgers,U1091,1,1,1
762,132861,Burgers,U1046,1,2,2
763,132861,Burgers,U1097,2,2,1
764,132858,Burgers,U1038,0,2,1
765,132858,Burgers,U1069,0,0,0
766,132858,Burgers,U1008,1,2,1
767,132858,Burgers,U1111,1,1,1
768,132858,Burgers,U1102,2,2,0
769,132856,Italian,U1038,0,1,1
770,132856,Italian,U1071,2,2,2
771,132856,Italian,U1019,0,0,0
772,132856,Italian,U1113,0,1,0
773,132856,Italian,U1106,0,1,0
774,132856,Italian,U1045,1,2,2
775,132856,Italian,U1016,2,2,2
776,132856,Italian,U1099,1,1,0
777,132856,Italian,U1054,2,2,2
778,132856,Italian,U1101,1,0,1
779,132856,Italian,U1032,1,1,0
780,132856,Italian,U1135,0,0,0
781,132856,Italian,U1109,1,1,1
782,132856,Italian,U1098,1,2,1
783,132854,International,U1038,1,2,2
784,132854,International,U1113,0,0,0
785,132854,International,U1008,2,2,1
786,132854,International,U1111,2,2,2
787,132854,International,U1037,1,2,0
788,132854,International,U1102,2,2,2
789,132851,American,U1052,1,0,2
790,132851,American,U1069,1,0,0
791,132851,American,U1008,1,1,1
792,132851,American,U1111,2,1,0
793,132851,American,U1037,2,2,1
794,132851,American,U1015,1,1,1
795,132851,American,U1131,2,2,2
796,132851,Game,U1052,1,0,2
797,132851,Game,U1069,1,0,0
798,132851,Game,U1008,1,1,1
799,132851,Game,U1111,2,1,0
800,132851,Game,U1037,2,2,1
801,132851,Game,U1015,1,1,1
802,132851,Game,U1131,2,2,2
803,132846,International,U1120,2,2,1
804,132846,International,U1069,0,0,0
805,132846,International,U1008,1,1,1
806,132846,International,U1102,2,2,2
807,132846,International,U1025,2,2,2
808,132845,Mexican,U1120,1,0,2
809,132845,Mexican,U1037,0,0,0
810,132845,Mexican,U1069,0,0,0
811,132845,Mexican,U1111,2,2,1
812,132845,Mexican,U1015,1,1,1
813,132834,Mexican,U1116,2,2,2
814,132834,Mexican,U1075,1,2,1
815,132834,Mexican,U1024,1,1,1
816,132834,Mexican,U1036,1,2,2
817,132834,Mexican,U1071,1,1,1
818,132834,Mexican,U1104,1,2,1
819,132834,Mexican,U1106,2,1,1
820,132834,Mexican,U1045,1,1,1
821,132834,Mexican,U1009,2,2,1
822,132834,Mexican,U1016,2,2,2
823,132834,Mexican,U1099,2,2,2
824,132834,Mexican,U1135,0,0,0
825,132834,Mexican,U1032,1,1,0
826,132834,Mexican,U1062,0,0,0
827,132834,Mexican,U1078,0,2,1
828,132834,Mexican,U1122,2,1,1
829,132834,Mexican,U1089,1,1,1
830,132834,Mexican,U1029,0,1,0
831,132834,Mexican,U1019,0,0,0
832,132834,Mexican,U1137,2,2,2
833,132834,Mexican,U1114,0,0,0
834,132834,Mexican,U1061,1,2,1
835,132834,Mexican,U1112,1,0,0
836,132834,Mexican,U1057,1,0,1
837,132834,Mexican,U1073,0,0,0
838,132825,Mexican,U1077,2,2,2
839,132825,Mexican,U1055,2,2,2
840,132825,Mexican,U1053,1,2,0
841,132825,Mexican,U1081,1,0,1
842,132825,Mexican,U1001,2,2,1
843,132825,Mexican,U1056,2,2,2
844,132825,Mexican,U1134,1,2,1
845,132825,Mexican,U1116,2,2,2
846,132825,Mexican,U1024,1,1,0
847,132825,Mexican,U1132,2,2,2
848,132825,Mexican,U1036,2,2,2
849,132825,Mexican,U1071,2,2,2
850,132825,Mexican,U1049,0,0,0
851,132825,Mexican,U1104,1,2,1
852,132825,Mexican,U1045,2,1,1
853,132825,Mexican,U1009,1,1,0
854,132825,Mexican,U1135,0,0,0
855,132825,Mexican,U1062,0,0,0
856,132825,Mexican,U1109,2,2,2
857,132825,Mexican,U1085,2,2,2
858,132825,Mexican,U1098,1,1,1
859,132825,Mexican,U1003,2,2,1
860,132825,Mexican,U1091,0,1,1
861,132825,Mexican,U1029,1,1,0
862,132825,Mexican,U1137,2,2,1
863,132825,Mexican,U1114,0,0,0
864,132825,Mexican,U1061,1,2,1
865,132825,Mexican,U1057,1,1,0
866,132825,Mexican,U1025,0,0,0
867,132825,Mexican,U1059,2,1,1
868,132825,Mexican,U1006,1,1,1
869,132825,Mexican,U1002,2,2,0
870,132773,Family,U1072,2,1,2
871,132773,Family,U1117,1,2,2
872,132773,Family,U1035,2,1,2
873,132773,Family,U1040,1,1,1
874,132773,Mexican,U1072,2,1,2
875,132773,Mexican,U1117,1,2,2
876,132773,Mexican,U1035,2,1,2
877,132773,Mexican,U1040,1,1,1
878,132768,Family,U1017,1,1,1
879,132768,Family,U1100,2,2,2
880,132768,Family,U1118,0,0,0
881,132768,Family,U1020,2,2,2
882,132768,Family,U1051,1,2,1
883,132768,Family,U1044,2,2,2
884,132768,Family,U1119,2,2,2
885,132768,Family,U1079,2,2,2
886,132768,Family,U1042,2,2,1
887,132768,Family,U1041,2,2,1
888,132767,Vietnamese,U1093,2,2,2
889,132767,Vietnamese,U1030,0,0,0
890,132767,Vietnamese,U1066,1,2,1
891,132767,Vietnamese,U1133,0,0,0
892,132767,Vietnamese,U1110,2,2,2
893,132767,Vietnamese,U1121,2,2,2
894,132766,Japanese,U1133,1,1,0
895,132766,Japanese,U1117,0,0,1
896,132766,Japanese,U1079,1,2,1
897,132755,Mexican,U1083,2,2,2
898,132755,Mexican,U1048,2,2,2
899,132755,Mexican,U1003,2,2,1
900,132755,Mexican,U1137,2,2,2
901,132755,Mexican,U1114,1,2,1
902,132754,Mexican,U1055,2,2,2
903,132754,Mexican,U1053,1,2,1
904,132754,Mexican,U1134,2,1,1
905,132754,Mexican,U1036,2,2,2
906,132754,Mexican,U1106,2,2,1
907,132754,Mexican,U1009,1,2,1
908,132754,Mexican,U1122,2,1,2
909,132754,Mexican,U1089,1,1,1
910,132754,Mexican,U1029,0,0,0
911,132754,Mexican,U1114,0,0,0
912,132754,Mexican,U1003,2,2,2
913,132754,Mexican,U1061,2,2,2
914,132754,Mexican,U1059,2,2,2
915,132740,Mexican,U1068,0,0,0
916,132740,Mexican,U1060,1,2,1
917,132740,Mexican,U1123,1,1,1
918,132740,Mexican,U1021,2,2,1
919,132740,Mexican,U1023,0,0,0
920,132740,Mexican,U1050,0,2,0
921,132740,Mexican,U1028,1,1,1
922,132740,Mexican,U1087,1,2,1
923,132733,Pizzeria,U1067,1,1,1
924,132733,Pizzeria,U1103,2,2,2
925,132733,Pizzeria,U1107,2,2,2
926,132733,Pizzeria,U1060,2,1,2
927,132733,Pizzeria,U1123,1,2,1
928,132733,Pizzeria,U1023,2,2,2
929,132733,Pizzeria,U1080,1,1,1
930,132733,Pizzeria,U1082,0,0,0
931,132733,Pizzeria,U1028,1,1,1
932,132733,Pizzeria,U1068,1,1,0
933,132732,Mexican,U1068,0,0,0
934,132732,Mexican,U1067,1,2,2
935,132732,Mexican,U1103,0,0,2
936,132732,Mexican,U1082,0,0,0
937,132732,Mexican,U1028,1,1,1
938,132732,Mexican,U1050,0,1,1
939,132732,Mexican,U1087,2,2,1
940,132732,Mexican,U1043,1,1,1
941,132723,Mexican,U1083,1,1,1
942,132723,Mexican,U1108,2,2,2
943,132723,Mexican,U1084,1,0,1
944,132723,Mexican,U1034,1,0,1
945,132723,Mexican,U1095,2,2,2
946,132723,Mexican,U1048,2,2,2
947,132723,Mexican,U1092,1,1,1
948,132723,Mexican,U1003,2,2,1
949,132723,Mexican,U1137,2,2,2
950,132723,Mexican,U1114,0,0,0
951,132723,Mexican,U1061,2,2,1
952,132723,Mexican,U1096,1,2,1
953,132717,Fast_Food,U1023,0,0,0
954,132717,Fast_Food,U1060,2,2,2
955,132717,Fast_Food,U1011,2,2,1
956,132715,Mexican,U1023,0,0,0
957,132715,Mexican,U1021,2,2,1
958,132715,Mexican,U1080,1,1,1
959,132715,Mexican,U1011,1,1,0
960,132706,Mexican,U1026,0,2,0
961,132706,Mexican,U1129,0,0,1
962,132706,Mexican,U1065,2,1,2
963,132706,Mexican,U1130,1,2,1
964,132668,Mexican,U1031,0,0,0
965,132668,Mexican,U1021,2,2,2
966,132668,Mexican,U1080,1,1,1
967,132667,Armenian,U1103,1,2,2
968,132667,Armenian,U1123,1,2,1
969,132667,Armenian,U1063,1,2,1
970,132667,Armenian,U1087,2,2,1
971,132665,Mexican,U1031,0,0,0
972,132665,Mexican,U1026,2,2,2
973,132665,Mexican,U1065,1,1,1
974,132665,Mexican,U1129,0,0,0
975,132665,Mexican,U1039,1,1,2
976,132663,Mexican,U1068,1,1,1
977,132663,Mexican,U1103,1,0,2
978,132663,Mexican,U1031,0,0,0
979,132663,Mexican,U1082,0,0,0
980,132663,Mexican,U1028,0,0,0
981,132663,Mexican,U1087,1,2,1
982,132630,Mexican,U1068,1,1,1
983,132630,Mexican,U1067,1,0,1
984,132630,Mexican,U1103,1,2,0
985,132630,Mexican,U1082,1,1,1
986,132630,Mexican,U1028,2,2,2
987,132630,Mexican,U1043,1,1,1
988,132626,Italian,U1026,2,2,2
989,132626,Italian,U1065,1,0,1
990,132626,Italian,U1039,2,2,1
991,132626,Italian,U1130,0,0,0
992,132613,Mexican,U1103,2,2,2
993,132613,Mexican,U1070,1,1,0
994,132613,Mexican,U1082,0,0,0
995,132613,Mexican,U1123,1,2,1
996,132613,Mexican,U1028,2,2,2
997,132613,Mexican,U1043,1,1,1
998,132609,Fast_Food,U1070,1,1,1
999,132609,Fast_Food,U1082,0,0,0
1000,132609,Fast_Food,U1063,1,0,1
1001,132609,Fast_Food,U1050,0,0,0
1002,132609,Fast_Food,U1043,1,2,1
1003,132608,Mexican,U1070,2,2,1
1004,132608,Mexican,U1082,0,0,0
1005,132608,Mexican,U1123,1,2,1
1006,132608,Mexican,U1080,2,2,2
1007,132608,Mexican,U1050,0,0,0
1008,132608,Mexican,U1043,1,1,1
1009,132594,Mexican,U1082,0,0,0
1010,132594,Mexican,U1123,1,1,1
1011,132594,Mexican,U1050,0,2,0
1012,132594,Mexican,U1087,1,2,1
1013,132594,Mexican,U1068,1,1,1
1014,132584,Mexican,U1067,2,2,2
1015,132584,Mexican,U1103,1,2,1
1016,132584,Mexican,U1107,2,2,2
1017,132584,Mexican,U1123,1,2,0
1018,132584,Mexican,U1063,2,1,1
1019,132584,Mexican,U1050,0,0,0
1020,132583,American,U1044,1,2,1
1021,132583,American,U1118,0,0,0
1022,132583,American,U1035,1,0,2
1023,132583,American,U1119,2,2,2
1024,132572,Cafeteria,U1108,1,2,1
1025,132572,Cafeteria,U1055,2,2,2
1026,132572,Cafeteria,U1083,2,2,2
1027,132572,Cafeteria,U1134,0,0,0
1028,132572,Cafeteria,U1007,1,1,1
1029,132572,Cafeteria,U1092,1,0,0
1030,132572,Cafeteria,U1033,1,0,0
1031,132572,Cafeteria,U1091,2,2,2
1032,132572,Cafeteria,U1090,1,1,2
1033,132572,Cafeteria,U1013,1,1,0
1034,132572,Cafeteria,U1061,1,2,2
1035,132572,Cafeteria,U1046,1,2,0
1036,132572,Cafeteria,U1112,0,0,1
1037,132572,Cafeteria,U1006,1,0,1
1038,132572,Cafeteria,U1073,0,0,0
1039,132560,Regional,U1067,1,0,0
1040,132560,Regional,U1082,0,0,0
1041,132560,Regional,U1050,0,2,0
1042,132560,Regional,U1087,1,2,1
